timestamp_local,timestamp_utc,open,high,low,close,volume,average,bar_count
2026-07-10T13:20:00+08:00,2026-07-10T05:20:00+00:00,3.48,3.48,3.48,3.48,86000.0,3.48,4
2026-07-10T13:21:00+08:00,2026-07-10T05:21:00+00:00,3.48,3.48,3.48,3.48,144000.0,3.48,4
2026-07-10T13:22:00+08:00,2026-07-10T05:22:00+00:00,3.48,3.48,3.47,3.47,42000.0,3.4715,5
2026-07-10T13:23:00+08:00,2026-07-10T05:23:00+00:00,3.48,3.48,3.46,3.46,760000.0,3.469,14
2026-07-10T13:24:00+08:00,2026-07-10T05:24:00+00:00,3.46,3.46,3.46,3.46,754000.0,3.46,21
2026-07-10T13:25:00+08:00,2026-07-10T05:25:00+00:00,3.46,3.46,3.46,3.46,228000.0,3.46,7
2026-07-10T13:26:00+08:00,2026-07-10T05:26:00+00:00,3.46,3.47,3.46,3.46,100000.0,3.4605,5
2026-07-10T13:27:00+08:00,2026-07-10T05:27:00+00:00,3.46,3.47,3.46,3.47,68000.0,3.4695,3
2026-07-10T13:28:00+08:00,2026-07-10T05:28:00+00:00,3.47,3.47,3.46,3.46,78000.0,3.465,7
2026-07-10T13:29:00+08:00,2026-07-10T05:29:00+00:00,3.47,3.47,3.47,3.47,62000.0,3.47,4
2026-07-10T13:30:00+08:00,2026-07-10T05:30:00+00:00,3.47,3.47,3.46,3.46,150000.0,3.461,4
2026-07-10T13:31:00+08:00,2026-07-10T05:31:00+00:00,3.46,3.47,3.45,3.46,1110000.0,3.46,18
2026-07-10T13:32:00+08:00,2026-07-10T05:32:00+00:00,3.46,3.46,3.45,3.46,976000.0,3.46,10
2026-07-10T13:33:00+08:00,2026-07-10T05:33:00+00:00,3.46,3.47,3.46,3.47,146000.0,3.4695,5
2026-07-10T13:34:00+08:00,2026-07-10T05:34:00+00:00,3.47,3.47,3.47,3.47,0.0,3.47,0
2026-07-10T13:35:00+08:00,2026-07-10T05:35:00+00:00,3.47,3.47,3.47,3.47,26000.0,3.47,3
2026-07-10T13:36:00+08:00,2026-07-10T05:36:00+00:00,3.47,3.47,3.47,3.47,0.0,3.47,0
2026-07-10T13:37:00+08:00,2026-07-10T05:37:00+00:00,3.47,3.47,3.46,3.46,90000.0,3.4615,7
2026-07-10T13:38:00+08:00,2026-07-10T05:38:00+00:00,3.46,3.46,3.46,3.46,64000.0,3.46,1
2026-07-10T13:39:00+08:00,2026-07-10T05:39:00+00:00,3.46,3.46,3.46,3.46,130000.0,3.46,2
