timestamp_local,timestamp_utc,open,high,low,close,volume,average,bar_count
2026-07-10T13:58:00-04:00,2026-07-10T17:58:00+00:00,13.8,13.81,13.8,13.8,1417.0,13.805,3
2026-07-10T13:59:00-04:00,2026-07-10T17:59:00+00:00,13.81,13.81,13.8,13.8,1552.0,13.809,12
2026-07-10T14:00:00-04:00,2026-07-10T18:00:00+00:00,13.8,13.82,13.8,13.81,1278.0,13.809,8
2026-07-10T14:01:00-04:00,2026-07-10T18:01:00+00:00,13.81,13.82,13.81,13.82,800.0,13.819,4
2026-07-10T14:02:00-04:00,2026-07-10T18:02:00+00:00,13.82,13.84,13.82,13.82,3545.0,13.828,17
2026-07-10T14:03:00-04:00,2026-07-10T18:03:00+00:00,13.83,13.84,13.83,13.83,252.0,13.832,2
2026-07-10T14:04:00-04:00,2026-07-10T18:04:00+00:00,13.83,13.84,13.83,13.83,168.0,13.835,1
2026-07-10T14:05:00-04:00,2026-07-10T18:05:00+00:00,13.83,13.84,13.83,13.83,1300.0,13.831,13
2026-07-10T14:06:00-04:00,2026-07-10T18:06:00+00:00,13.83,13.83,13.83,13.83,0.0,13.83,0
2026-07-10T14:07:00-04:00,2026-07-10T18:07:00+00:00,13.83,13.83,13.83,13.83,0.0,13.83,0
2026-07-10T14:08:00-04:00,2026-07-10T18:08:00+00:00,13.83,13.84,13.83,13.84,200.0,13.838,2
2026-07-10T14:09:00-04:00,2026-07-10T18:09:00+00:00,13.83,13.85,13.83,13.84,1538.0,13.841,12
2026-07-10T14:10:00-04:00,2026-07-10T18:10:00+00:00,13.84,13.85,13.83,13.83,2178.0,13.839,18
2026-07-10T14:11:00-04:00,2026-07-10T18:11:00+00:00,13.83,13.83,13.83,13.83,0.0,13.83,0
2026-07-10T14:12:00-04:00,2026-07-10T18:12:00+00:00,13.83,13.83,13.83,13.83,200.0,13.83,2
2026-07-10T14:13:00-04:00,2026-07-10T18:13:00+00:00,13.83,13.84,13.82,13.82,1144.0,13.83,9
2026-07-10T14:14:00-04:00,2026-07-10T18:14:00+00:00,13.82,13.82,13.82,13.82,300.0,13.82,3
2026-07-10T14:15:00-04:00,2026-07-10T18:15:00+00:00,13.81,13.82,13.81,13.81,690.0,13.814,5
2026-07-10T14:16:00-04:00,2026-07-10T18:16:00+00:00,13.81,13.83,13.8,13.81,8176.0,13.81,39
2026-07-10T14:17:00-04:00,2026-07-10T18:17:00+00:00,13.81,13.81,13.81,13.81,562.0,13.81,4
2026-07-10T14:18:00-04:00,2026-07-10T18:18:00+00:00,13.8,13.81,13.8,13.8,200.0,13.805,2
2026-07-10T14:19:00-04:00,2026-07-10T18:19:00+00:00,13.8,13.8,13.8,13.8,0.0,13.8,0
2026-07-10T14:20:00-04:00,2026-07-10T18:20:00+00:00,13.8,13.81,13.8,13.81,1000.0,13.807,4
2026-07-10T14:21:00-04:00,2026-07-10T18:21:00+00:00,13.81,13.82,13.81,13.81,300.0,13.815,2
2026-07-10T14:22:00-04:00,2026-07-10T18:22:00+00:00,13.82,13.83,13.82,13.82,960.0,13.828,3
2026-07-10T14:23:00-04:00,2026-07-10T18:23:00+00:00,13.82,13.82,13.82,13.82,0.0,13.82,0
2026-07-10T14:24:00-04:00,2026-07-10T18:24:00+00:00,13.82,13.82,13.82,13.82,0.0,13.82,0
